token_id	speaker	tu_id	span	form	type	variation	jefferson_feats	align	prolongations	pace	guesses	overlaps
57-7	PKP061	57	spinaci.	spinaci	linguistic	none	Intonation=Falling	End=161.62	_	_	_	_
58-0	PKP057	58	AH,	ah	linguistic	none	Intonation=weakly_rising|Volume=High	Begin=162.436|End=162.816	_	_	_	_
59-0	PKP061	59	sai	sai	linguistic	none	_	Begin=163.59	_	_	_	_
59-1	PKP061	59	che	che	linguistic	none	_	_	_	_	_	_
59-2	PKP061	59	non	non	linguistic	none	_	_	_	_	_	_
59-3	PKP061	59	erano	erano	linguistic	none	_	_	_	_	_	_
59-4	PKP061	59	mica	mica	linguistic	none	_	_	_	_	_	_
59-5	PKP061	59	male?	male	linguistic	none	Intonation=Rising	_	_	_	_	_
59-6	PKP061	59	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
59-7	PKP061	59	veramente?	veramente	linguistic	none	Intonation=Rising	End=166.239	_	_	_	_
60-0	PKP057	60	beh	beh	linguistic	none	_	Begin=166.619	_	_	_	_
60-1	PKP057	60	possiam	possiam	linguistic	none	_	_	_	_	_	_
60-2	PKP057	60	provare	provare	linguistic	none	_	_	_	_	_	_
60-3	PKP057	60	ce	ce	linguistic	none	_	_	_	_	_	_
60-4	PKP057	60	[li	li	linguistic	none	_	_	_	_	_	0-2(14)
60-5	PKP057	60	abbiamo],	abbiamo	linguistic	none	Intonation=weakly_rising	End=168.408	_	_	_	0-7(14)
61-0	PKP061	61	[mh	mh	linguistic	none	_	Begin=167.535	_	_	_	0-2(14)
61-1	PKP061	61	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	0-3(14)
61-2	PKP061	61	mh]	mh	linguistic	none	_	End=168.605	_	_	_	0-2(14)
62-0	PKP057	62	abbiamo	abbiamo	linguistic	none	_	Begin=170.211	_	_	_	_
62-1	PKP057	62	un	un	linguistic	none	_	_	_	_	_	_
62-2	PKP057	62	po'	po'	linguistic	none	_	_	_	_	_	_
62-3	PKP057	62	di	di	linguistic	none	_	_	_	_	_	_
62-4	PKP057	62	verdure	verdure	linguistic	none	_	_	_	_	_	_
62-5	PKP057	62	se	se	linguistic	none	_	_	_	_	_	_
62-6	PKP057	62	vuoi	vuoi	linguistic	none	_	_	_	_	_	_
62-7	PKP057	62	stasera	stasera	linguistic	none	_	_	_	_	_	_
62-8	PKP057	62	facciamo:	facciamo	linguistic	none	_	End=173.53	7x1	_	_	_
63-0	PKP057	63	il	il	linguistic	none	_	Begin=173.53	_	_	_	_
63-1	PKP057	63	mix,	mix	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
63-2	PKP057	63	ci	ci	linguistic	none	_	_	_	_	_	_
63-3	PKP057	63	mettiam	mettiam	linguistic	none	_	_	_	_	_	_
63-4	PKP057	63	gli	gli	linguistic	none	_	_	_	_	_	_
63-5	PKP057	63	spinaci.	spinaci	linguistic	none	Intonation=Falling	End=175.58	_	_	_	_
64-0	PKP061	64	mh	mh	linguistic	none	_	Begin=175.591|End=176.014	_	_	_	_
65-0	PKP061	65	glielo	glielo	linguistic	none	_	Begin=181.788	_	_	_	_
65-1	PKP061	65	chiedo	chiedo	linguistic	none	_	_	_	_	_	_
65-2	PKP061	65	a	a	linguistic	none	_	_	_	_	_	_
65-3	PKP061	65	modo	modo	linguistic	none	_	_	_	_	_	_
65-4	PKP061	65	come	come	linguistic	none	_	_	_	_	_	_
65-5	PKP061	65	le	le	linguistic	none	_	_	_	_	_	_
65-6	PKP061	65	ha	ha	linguistic	none	_	_	_	_	_	_
65-7	PKP061	65	fatte	fatte	linguistic	none	_	_	_	_	_	_
65-8	PKP061	65	ma	ma	linguistic	none	_	End=183.619	_	_	_	_
66-0	PKP057	66	°allora°	allora	linguistic	none	Volume=Low	Begin=186.21|End=186.619	_	_	_	_
67-0	PKP057	67	ma,	ma	linguistic	none	Intonation=weakly_rising	Begin=189.605	_	_	_	_
67-1	PKP057	67	per	per	linguistic	none	_	_	_	_	_	_
67-2	PKP057	67	il	il	linguistic	none	_	_	_	_	_	_
67-3	PKP057	67	papà	papà	linguistic	none	_	_	_	_	_	_
67-4	PKP057	67	ce	ce	linguistic	none	_	_	_	_	_	_
67-5	PKP057	67	n'	n'	linguistic	none	SpaceAfter=No	_	_	_	_	_
67-6	PKP057	67	è	è	linguistic	none	_	_	_	_	_	_
67-7	PKP057	67	di	di	linguistic	none	_	_	_	_	_	_
67-8	PKP057	67	questi?	questi	linguistic	none	Intonation=Rising	End=191.412	_	_	_	_
68-0	PKP061	68	sì.	sì	linguistic	none	Intonation=Falling	Begin=191.433|End=191.779	_	_	_	_
69-0	PKP061	69	[ce	ce	linguistic	none	_	Begin=191.924	_	_	_	0-2(15)
69-1	PKP061	69	ne	ne	linguistic	none	_	_	_	_	_	0-2(15)
69-2	PKP061	69	son	son	linguistic	none	_	_	_	_	_	0-3(15)
69-3	PKP061	69	due]	due	linguistic	none	_	End=194.11	_	_	_	0-3(15)
70-0	PKP057	70	[ah	ah	linguistic	none	_	Begin=191.924	_	_	_	0-2(15)
70-1	PKP057	70	okay]	okay	linguistic	none	_	End=192.779	_	_	_	0-4(15)
71-0	PKP061	71	e	e	linguistic	none	_	Begin=194.11	_	_	_	_
71-1	PKP061	71	poi	poi	linguistic	none	_	_	_	_	_	_
71-2	PKP061	71	ci	ci	linguistic	none	_	_	_	_	_	_
71-3	PKP061	71	sono	sono	linguistic	none	_	_	_	_	_	_
71-4	PKP061	71	tutte	tutte	linguistic	none	_	_	_	_	_	_
71-5	PKP061	71	quelle	quelle	linguistic	none	_	_	_	_	_	_
71-6	PKP061	71	tagliatelle	tagliatelle	linguistic	none	_	_	_	_	_	_
71-7	PKP061	71	là	là	linguistic	none	_	End=195.65	_	_	_	_
72-0	PKP061	72	se	se	linguistic	none	_	Begin=196.06	_	_	_	_
72-1	PKP061	72	di	di	linguistic	none	_	_	_	_	_	_
72-2	PKP061	72	tagliatelle	tagliatelle	linguistic	none	_	_	_	_	_	_
72-3	PKP061	72	ne	ne	linguistic	none	_	_	_	_	_	_
72-4	PKP061	72	vuoi	vuoi	linguistic	none	_	_	_	_	_	_
72-5	PKP061	72	ancora	ancora	linguistic	none	_	_	_	_	_	_
72-6	PKP061	72	un	un	linguistic	none	_	_	_	_	_	_
72-7	PKP061	72	po'	po'	linguistic	none	_	_	_	_	_	_
72-8	PKP061	72	ce	ce	linguistic	none	_	_	_	_	_	_
72-9	PKP061	72	ne	ne	linguistic	none	_	_	_	_	_	_
72-10	PKP061	72	sono	sono	linguistic	none	_	_	_	_	_	_
72-11	PKP061	72	ancora	ancora	linguistic	none	_	End=198.54	_	_	_	_
73-0	PKP057	73	ma	ma	linguistic	none	_	Begin=198.591	_	_	_	_
73-1	PKP057	73	guarda	guarda	linguistic	none	_	_	_	_	_	_
73-2	PKP057	73	le	le	linguistic	none	_	_	_	_	_	_
73-3	PKP057	73	lascio	lascio	linguistic	none	_	_	_	_	_	_
73-4	PKP057	73	al	al	linguistic	none	_	_	_	_	_	_
73-5	PKP057	73	papà	papà	linguistic	none	_	_	_	_	_	_
73-6	PKP057	73	così	così	linguistic	none	_	_	_	_	_	_
73-7	PKP057	73	le	le	linguistic	none	_	_	_	_	_	_
73-8	PKP057	73	sente	sente	linguistic	none	_	_	_	_	_	_
73-9	PKP057	73	<bene>	bene	linguistic	none	_	End=201.225	_	Slow=0-4	_	_
74-0	PKP061	74	((ride))	((ride))	nonverbalbehavior	none	_	Begin=201.253|End=201.929	_	_	_	_
75-0	PKP061	75	tu	tu	linguistic	none	_	Begin=214.197	_	_	_	_
75-1	PKP061	75	ne	ne	linguistic	none	_	_	_	_	_	_
75-2	PKP061	75	hai	hai	linguistic	none	_	_	_	_	_	_
75-3	PKP061	75	presa	presa	linguistic	none	_	_	_	_	_	_
75-4	PKP061	75	una,	una	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
75-5	PKP061	75	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
75-6	PKP061	75	[una	una	linguistic	none	_	_	_	_	_	0-3(16)
75-7	PKP061	75	eh?	eh	linguistic	none	Intonation=Rising	_	_	_	_	0-2(16)
75-8	PKP061	75	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	0-3(16)
75-9	PKP061	75	perché	perché	linguistic	none	_	_	_	_	_	0-6(16)
75-10	PKP061	75	qua	qua	linguistic	none	_	_	_	_	_	0-3(16)
75-11	PKP061	75	eran	eran	linguistic	none	_	_	_	_	_	0-4(16)
75-12	PKP061	75	due]	due	linguistic	none	_	_	_	_	_	0-3(16)
75-13	PKP061	75	mh	mh	linguistic	none	_	End=217.028	_	_	_	_
76-0	PKP057	76	[una	una	linguistic	none	_	Begin=215.14	_	_	_	0-3(16)
76-1	PKP057	76	una	una	linguistic	none	_	_	_	_	_	0-3(16)
76-2	PKP057	76	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	0-3(16)
76-3	PKP057	76	sì]	sì	linguistic	none	_	End=216.591	_	_	_	0-2(16)
77-0	PKP057	77	((ride))	((ride))	nonverbalbehavior	none	_	Begin=235.436	_	_	_	_
77-1	PKP057	77	beh	beh	linguistic	none	_	_	_	_	_	_
77-2	PKP057	77	direi	direi	linguistic	none	_	_	_	_	_	_
77-3	PKP057	77	che	che	linguistic	none	_	_	_	_	_	_
77-4	PKP057	77	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
77-5	PKP057	77	non	non	linguistic	none	_	_	_	_	_	_
77-6	PKP057	77	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
77-7	PKP057	77	è	è	linguistic	none	_	_	_	_	_	_
77-8	PKP057	77	paragone	paragone	linguistic	none	_	End=237.57	_	_	_	_
78-0	PKP061	78	beh:	beh	linguistic	none	_	Begin=237.57	2x1	_	_	_
78-1	PKP061	78	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
78-2	PKP061	78	(in)somma	insomma	linguistic	none	_	_	_	_	0-2(0)	_
78-3	PKP061	78	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
78-4	PKP061	78	è	è	linguistic	none	_	_	_	_	_	_
78-5	PKP061	78	una	una	linguistic	none	_	_	_	_	_	_
78-6	PKP061	78	cosa	cosa	linguistic	none	_	_	_	_	_	_
78-7	PKP061	78	diversa	diversa	linguistic	none	_	_	_	_	_	_
78-8	PKP061	78	eh	eh	linguistic	none	_	_	_	_	_	_
78-9	PKP061	78	giada	giada	linguistic	none	_	_	_	_	_	_
78-10	PKP061	78	anche	anche	linguistic	none	_	End=239.802	_	_	_	_
79-0	PKP057	79	stefano	stefano	linguistic	none	_	Begin=249.394	_	_	_	_
79-1	PKP057	79	ieri	ieri	linguistic	none	_	_	_	_	_	_
79-2	PKP057	79	sera,	sera	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
79-3	PKP057	79	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
79-4	PKP057	79	[m'	m'	linguistic	none	SpaceAfter=No	_	_	_	_	0-2(17)
79-5	PKP057	79	ha	ha	linguistic	none	_	_	_	_	_	0-2(17)
79-6	PKP057	79	chie]sto:	chiesto	linguistic	none	_	_	6x1	_	_	0-4(17)
79-7	PKP057	79	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
79-8	PKP057	79	la	la	linguistic	none	_	_	_	_	_	_
79-9	PKP057	79	ricetta	ricetta	linguistic	none	_	_	_	_	_	_
79-10	PKP057	79	della	della	linguistic	none	_	_	_	_	_	_
79-11	PKP057	79	salsa	salsa	linguistic	none	_	_	_	_	_	_
79-12	PKP057	79	rossa	rossa	linguistic	none	_	_	_	_	_	_
79-13	PKP057	79	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
79-14	PKP057	79	quel[la:	quella	linguistic	none	_	_	5x1	_	_	3-6(18)
79-15	PKP057	79	picca]nte	piccante	linguistic	none	_	End=257.182	_	_	_	0-5(18)
80-0	PKP061	80	[mh],	mh	linguistic	none	Intonation=weakly_rising	Begin=250.83|End=251.35	_	_	_	0-2(17)
81-0	PKP061	81	[mh],	mh	linguistic	none	Intonation=weakly_rising	Begin=254.408|End=254.957	_	_	_	0-2(18)
82-0	PKP057	82	quella	quella	linguistic	none	_	Begin=257.182	_	_	_	_
82-1	PKP057	82	agrodolce	agrodolce	linguistic	none	_	End=258.642	_	_	_	_
83-0	PKP061	83	sì	sì	linguistic	none	_	Begin=258.253|End=258.577	_	_	_	_
84-0	PKP057	84	perché	perché	linguistic	none	_	Begin=260.54	_	_	_	_
84-1	PKP057	84	m'	m'	linguistic	none	SpaceAfter=No	_	_	_	_	_
84-2	PKP057	84	ha	ha	linguistic	none	_	_	_	_	_	_
84-3	PKP057	84	detto	detto	linguistic	none	_	_	_	_	_	_
84-4	PKP057	84	che	che	linguistic	none	_	_	_	_	_	_
84-5	PKP057	84	voleva	voleva	linguistic	none	_	_	_	_	_	_
84-6	PKP057	84	farla	farla	linguistic	none	_	_	_	_	_	_
84-7	PKP057	84	no?	no	linguistic	none	Intonation=Rising	End=262.52	_	_	_	_
85-0	PKP057	85	che	che	linguistic	none	_	Begin=263.84	_	_	_	_
85-1	PKP057	85	l'	l'	linguistic	none	SpaceAfter=No	_	_	_	_	_
85-2	PKP057	85	altro	altro	linguistic	none	_	_	_	_	_	_
85-3	PKP057	85	giorno,	giorno	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
85-4	PKP057	85	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
85-5	PKP057	85	ha	ha	linguistic	none	_	_	_	_	_	_
85-6	PKP057	85	detto	detto	linguistic	none	_	_	_	_	_	_
85-7	PKP057	85	che	che	linguistic	none	_	_	_	_	_	_
85-8	PKP057	85	è	è	linguistic	none	_	_	_	_	_	_
85-9	PKP057	85	tornato	tornato	linguistic	none	_	_	_	_	_	_
85-10	PKP057	85	a	a	linguistic	none	_	_	_	_	_	_
85-11	PKP057	85	casa	casa	linguistic	none	_	_	_	_	_	_
85-12	PKP057	85	da	da	linguistic	none	_	_	_	_	_	_
85-13	PKP057	85	lavorare,	lavorare	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
85-14	PKP057	85	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
85-15	PKP057	85	e:	e	linguistic	none	_	_	0x1	_	_	_
85-16	PKP057	85	sua	sua	linguistic	none	_	_	_	_	_	_
85-17	PKP057	85	madre	madre	linguistic	none	_	_	_	_	_	_
85-18	PKP057	85	gli	gli	linguistic	none	_	_	_	_	_	_
85-19	PKP057	85	ha	ha	linguistic	none	_	_	_	_	_	_
85-20	PKP057	85	detto:	detto	linguistic	none	_	_	4x1	_	_	_
85-21	PKP057	85	((si_schiarisce_la_voce))	((si_schiarisce_la_voce))	nonverbalbehavior	none	_	End=271.02	_	_	_	_
86-0	PKP057	86	oh,	oh	linguistic	none	Intonation=weakly_rising	Begin=271.58	_	_	_	_
86-1	PKP057	86	ho	ho	linguistic	none	_	_	_	_	_	_
86-2	PKP057	86	fatto:	fatto	linguistic	none	_	_	4x1	_	_	_
86-3	PKP057	86	m:h	mh	linguistic	none	_	_	0x1	_	_	_
86-4	PKP057	86	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
86-5	PKP057	86	ho	ho	linguistic	none	_	_	_	_	_	_
86-6	PKP057	86	fatto	fatto	linguistic	none	_	_	_	_	_	_
86-7	PKP057	86	la	la	linguistic	none	_	_	_	_	_	_
86-8	PKP057	86	salsa	salsa	linguistic	none	_	_	_	_	_	_
86-9	PKP057	86	agrodolce,	agrodolce	linguistic	none	Intonation=weakly_rising	End=275.54	_	_	_	_
87-0	PKP061	87	mh	mh	linguistic	none	_	Begin=275.76|End=276.253	_	_	_	_
88-0	PKP057	88	e	e	linguistic	none	_	Begin=276.256	_	_	_	_
88-1	PKP057	88	stefano	stefano	linguistic	none	_	_	_	_	_	_
88-2	PKP057	88	fa	fa	linguistic	none	_	_	_	_	_	_
88-3	PKP057	88	AH	ah	linguistic	none	Volume=High	_	_	_	_	_
88-4	PKP057	88	davvero?	davvero	linguistic	none	Intonation=Rising	_	_	_	_	_
88-5	PKP057	88	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
88-6	PKP057	88	dov'	dov'	linguistic	none	SpaceAfter=No	_	_	_	_	_
88-7	PKP057	88	è?	è	linguistic	none	Intonation=Rising	_	_	_	_	_
88-8	PKP057	88	fa.	fa	linguistic	none	Intonation=Falling	_	_	_	_	_
88-9	PKP057	88	è	è	linguistic	none	_	_	_	_	_	_
88-10	PKP057	88	lì	lì	linguistic	none	_	_	_	_	_	_
88-11	PKP057	88	in	in	linguistic	none	_	_	_	_	_	_
88-12	PKP057	88	padella.	padella	linguistic	none	Intonation=Falling	_	_	_	_	_
88-13	PKP057	88	guardala	guardala	linguistic	none	_	_	_	_	_	_
88-14	PKP057	88	((ride))	((ride))	nonverbalbehavior	none	_	End=282.403	_	_	_	_
89-0	PKP061	89	era	era	linguistic	none	_	Begin=282.06	_	_	_	_
89-1	PKP061	89	in	in	linguistic	none	_	_	_	_	_	_
89-2	PKP061	89	[padella]?	padella	linguistic	none	Intonation=Rising	_	_	_	_	0-7(?)
89-3	PKP061	89	((ride))	((ride))	nonverbalbehavior	none	_	End=283.422	_	_	_	_
90-0	PKP057	90	[stefano]	stefano	linguistic	none	_	Begin=282.504	_	_	_	0-7(21)
90-1	PKP057	90	fa	fa	linguistic	none	_	_	_	_	_	_
90-2	PKP057	90	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
90-3	PKP057	90	mamma	mamma	linguistic	none	_	_	_	_	_	_
90-4	PKP057	90	questa	questa	linguistic	none	_	_	_	_	_	_
90-5	PKP057	90	è	è	linguistic	none	_	_	_	_	_	_
90-6	PKP057	90	una	una	linguistic	none	_	_	_	_	_	_
90-7	PKP057	90	peperonata	peperonata	linguistic	none	_	_	_	_	_	_
90-8	PKP057	90	((ride))	((ride))	nonverbalbehavior	none	_	End=285.66	_	_	_	_
91-0	PKP057	91	non	non	linguistic	none	_	Begin=285.66	_	_	_	_
91-1	PKP057	91	è	è	linguistic	none	_	_	_	_	_	_
91-2	PKP057	91	una	una	linguistic	none	_	_	_	_	_	_
91-3	PKP057	91	salsa	salsa	linguistic	none	_	_	_	_	_	_
91-4	PKP057	91	non	non	linguistic	none	_	_	_	_	_	_
91-5	PKP057	91	è	è	linguistic	none	_	_	_	_	_	_
91-6	PKP057	91	la	la	linguistic	none	_	_	_	_	_	_
91-7	PKP057	91	salsa:	salsa	linguistic	none	_	End=288.98	4x1	_	_	_
92-0	PKP061	92	((ride))	((ride))	nonverbalbehavior	none	_	Begin=285.816|End=288.358	_	_	_	_
93-0	PKP057	93	ha	ha	linguistic	none	_	Begin=289.1	_	_	_	_
93-1	PKP057	93	detto	detto	linguistic	none	_	_	_	_	_	_
93-2	PKP057	93	che	che	linguistic	none	_	_	_	_	_	_
93-3	PKP057	93	ha	ha	linguistic	none	_	_	_	_	_	_
93-4	PKP057	93	fatto	fatto	linguistic	none	_	_	_	_	_	_
93-5	PKP057	93	una	una	linguistic	none	_	_	_	_	_	_
93-6	PKP057	93	peperonata	peperonata	linguistic	none	_	_	_	_	_	_
93-7	PKP057	93	sostanzialmente	sostanzialmente	linguistic	none	_	End=291.5	_	_	_	_
94-0	PKP057	94	cioè	cioè	linguistic	none	_	Begin=291.5	_	_	_	_
94-1	PKP057	94	non	non	linguistic	none	_	_	_	_	_	_
94-2	PKP057	94	c'	c'	linguistic	none	SpaceAfter=No	_	_	_	_	_
94-3	PKP057	94	entrava	entrava	linguistic	none	_	_	_	_	_	_
94-4	PKP057	94	proprio	proprio	linguistic	none	_	_	_	_	_	_
94-5	PKP057	94	niente	niente	linguistic	none	_	_	_	_	_	_
94-6	PKP057	94	con	con	linguistic	none	_	_	_	_	_	_
94-7	PKP057	94	la	la	linguistic	none	_	_	_	_	_	_
94-8	PKP057	94	salsa	salsa	linguistic	none	_	_	_	_	_	_
94-9	PKP057	94	agrodolce	agrodolce	linguistic	none	_	End=294.18	_	_	_	_
95-0	PKP061	95	((ride))	((ride))	nonverbalbehavior	none	_	Begin=295.408	_	_	_	_
95-1	PKP061	95	[forse	forse	linguistic	none	_	_	_	_	_	0-5(22)
95-2	PKP061	95	non]	non	linguistic	none	_	_	_	_	_	0-3(22)
95-3	PKP061	95	la	la	linguistic	none	_	_	_	_	_	_
95-4	PKP061	95	conosceva,	conosceva	linguistic	none	Intonation=weakly_rising	End=298.112	_	_	_	_
96-0	PKP057	96	[e	e	linguistic	none	_	Begin=296.169	_	_	_	0-1(22)
96-1	PKP057	96	allora:]	allora	linguistic	none	_	End=296.985	5x1	_	_	0-6(22)
97-0	PKP057	97	eh	eh	linguistic	none	_	Begin=299.957	_	_	_	_
97-1	PKP057	97	lei	lei	linguistic	none	_	_	_	_	_	_
97-2	PKP057	97	era	era	linguistic	none	_	_	_	_	_	_
97-3	PKP057	97	con[vinta]	convinta	linguistic	none	_	End=301.341	_	_	_	3-8(23)
98-0	PKP061	98	[mh,	mh	linguistic	none	Intonation=weakly_rising	Begin=300.54	_	_	_	0-2(23)
98-1	PKP061	98	che	che	linguistic	none	_	_	_	_	_	0-3(23)
98-2	PKP061	98	fos]se	fosse	linguistic	none	_	_	_	_	_	0-3(23)
98-3	PKP061	98	quella	quella	linguistic	none	_	_	_	_	_	_
98-4	PKP061	98	[lì],	lì	linguistic	none	Intonation=weakly_rising	End=301.859	_	_	_	0-2(24)
99-0	PKP057	99	[mh].	mh	linguistic	none	Intonation=Falling	Begin=301.65|End=301.95	_	_	_	0-2(24)
100-0	PKP057	100	e	e	linguistic	none	_	Begin=302.073	_	_	_	_
100-1	PKP057	100	allora:	allora	linguistic	none	_	_	5x1	_	_	_
100-2	PKP057	100	>ha	ha	linguistic	none	_	_	_	Fast=0-2	_	_
100-3	PKP057	100	detto<	detto	linguistic	none	_	_	_	Fast=0-5	_	_
100-4	PKP057	100	stefano	stefano	linguistic	none	_	_	_	_	_	_
100-5	PKP057	100	fa	fa	linguistic	none	_	_	_	_	_	_
100-6	PKP057	100	dai	dai	linguistic	none	_	End=305.68	_	_	_	_
101-0	PKP057	101	la	la	linguistic	none	_	Begin=305.68	_	_	_	_
101-1	PKP057	101	faccio	faccio	linguistic	none	_	_	_	_	_	_
101-2	PKP057	101	io	io	linguistic	none	_	_	_	_	_	_
101-3	PKP057	101	mi	mi	linguistic	none	_	_	_	_	_	_
101-4	PKP057	101	faccio	faccio	linguistic	none	_	_	_	_	_	_
101-5	PKP057	101	dare	dare	linguistic	none	_	_	_	_	_	_
101-6	PKP057	101	la	la	linguistic	none	_	_	_	_	_	_
101-7	PKP057	101	ricetta	ricetta	linguistic	none	_	_	_	_	_	_
101-8	PKP057	101	dalla	dalla	linguistic	none	_	_	_	_	_	_
101-9	PKP057	101	giada	giada	linguistic	none	_	End=308.12	_	_	_	_
102-0	PKP061	102	mhmh	mhmh	linguistic	none	_	Begin=308.16|End=309.048	_	_	_	_
103-0	PKP057	103	ah	ah	linguistic	none	_	Begin=314.039	_	_	_	_
103-1	PKP057	103	poi	poi	linguistic	none	_	_	_	_	_	_
103-2	PKP057	103	ieri	ieri	linguistic	none	_	_	_	_	_	_
103-3	PKP057	103	sera	sera	linguistic	none	_	_	_	_	_	_
103-4	PKP057	103	ho	ho	linguistic	none	_	_	_	_	_	_
103-5	PKP057	103	chiesto	chiesto	linguistic	none	_	_	_	_	_	_
103-6	PKP057	103	a	a	linguistic	none	_	_	_	_	_	_
103-7	PKP057	103	suo	suo	linguistic	none	_	_	_	_	_	_
103-8	PKP057	103	papà	papà	linguistic	none	_	End=317.044	_	_	_	_
104-0	PKP057	104	nella	nella	linguistic	none	_	Begin=318.47	_	_	_	_
104-1	PKP057	104	m:h	mh	linguistic	none	_	_	0x1	_	_	_
104-2	PKP057	104	caponata	caponata	linguistic	none	_	_	_	_	_	_
104-3	PKP057	104	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
104-4	PKP057	104	le	le	linguistic	none	_	_	_	_	_	_
104-5	PKP057	104	verdure	verdure	linguistic	none	_	_	_	_	_	_
104-6	PKP057	104	sono	sono	linguistic	none	_	_	_	_	_	_
104-7	PKP057	104	fritte	fritte	linguistic	none	_	End=323.01	_	_	_	_
105-0	PKP061	105	mh:	mh	linguistic	none	_	Begin=323.01|End=323.54	1x1	_	_	_
106-0	PKP061	106	((ride))	((ride))	nonverbalbehavior	none	_	Begin=323.719|End=324.69	_	_	_	_
107-0	PKP061	107	ovviamente	ovviamente	linguistic	none	_	Begin=326.379	_	_	_	_
107-1	PKP061	107	((ride))	((ride))	nonverbalbehavior	none	_	End=328.266	_	_	_	_
108-0	PKP057	108	ovviamente	ovviamente	linguistic	none	_	Begin=327.107|End=328.277	_	_	_	_
109-0	PKP061	109	>secondo	secondo	linguistic	none	_	Begin=330.097	_	Fast=0-7	_	_
109-1	PKP061	109	me<	me	linguistic	none	_	_	_	Fast=0-2	_	_
109-2	PKP061	109	molte	molte	linguistic	none	_	_	_	_	_	_
109-3	PKP061	109	cose	cose	linguistic	none	_	_	_	_	_	_
109-4	PKP061	109	(.)	[PAUSE]	shortpause	none	_	_	_	_	_	_
109-5	PKP061	109	meridionali	meridionali	linguistic	none	_	_	_	_	_	_
109-6	PKP061	109	sono	sono	linguistic	none	_	_	_	_	_	_
109-7	PKP061	109	fritte	fritte	linguistic	none	_	End=334.61	_	_	_	_
110-0	PKP057	110	beh	beh	linguistic	none	_	Begin=334.61|End=335.461	_	_	_	_
111-0	PKP061	111	molte	molte	linguistic	none	_	Begin=336.35	_	_	_	_
111-1	PKP061	111	ricette	ricette	linguistic	none	_	End=338.28	_	_	_	_
112-0	PKP057	112	si	si	linguistic	none	_	Begin=338.302	_	_	_	_
112-1	PKP057	112	sente	sente	linguistic	none	_	_	_	_	_	_
112-2	PKP057	112	la	la	linguistic	none	_	_	_	_	_	_
112-3	PKP057	112	differenza,	differenza	linguistic	none	Intonation=weakly_rising	_	_	_	_	_
112-4	PKP057	112	se	se	linguistic	none	_	_	_	_	_	_
112-5	PKP057	112	tu	tu	linguistic	none	_	_	_	_	_	_
112-6	PKP057	112	mangi	mangi	linguistic	none	_	_	_	_	_	_
112-7	PKP057	112	quella	quella	linguistic	none	_	_	_	_	_	_
112-8	PKP057	112	sorta	sorta	linguistic	none	_	_	_	_	_	_
112-9	PKP057	112	di	di	linguistic	none	_	End=342.505	_	_	_	_
113-0	PKP057	113	mix	mix	linguistic	none	_	Begin=343.107	_	_	_	_
113-1	PKP057	113	di	di	linguistic	none	_	_	_	_	_	_
113-2	PKP057	113	verdure	verdure	linguistic	none	_	_	_	_	_	_
113-3	PKP057	113	che	che	linguistic	none	_	_	_	_	_	_
113-4	PKP057	113	fa	fa	linguistic	none	_	_	_	_	_	_
113-5	PKP057	113	la	la	linguistic	none	_	_	_	_	_	_
113-6	PKP057	113	nonna	nonna	linguistic	none	_	_	_	_	_	_
113-7	PKP057	113	che	che	linguistic	none	_	_	_	_	_	_
113-8	PKP057	113	facciamo	facciamo	linguistic	none	_	_	_	_	_	_
113-9	PKP057	113	noi	noi	linguistic	none	_	_	_	_	_	_
113-10	PKP057	113	che	che	linguistic	none	_	_	_	_	_	_
113-11	PKP057	113	non	non	linguistic	none	_	_	_	_	_	_
113-12	PKP057	113	le	le	linguistic	none	_	_	_	_	_	_
113-13	PKP057	113	friggiamo	friggiamo	linguistic	none	_	End=347.56	_	_	_	_
114-0	PKP057	114	che	che	linguistic	none	_	Begin=347.56	_	_	_	_
114-1	PKP057	114	diventano	diventano	linguistic	none	_	_	_	_	_	_
114-2	PKP057	114	morbide	morbide	linguistic	none	_	End=348.79	_	_	_	_
115-0	PKP057	115	però	però	linguistic	none	_	Begin=349.11	_	_	_	_
